Continent,Continent Code,Country,Country Code,State,State Code,Via,Via Code,Year,Month,Month Code,Arrivals,processed_at
África,1,Outros países da África,11,Santa Catarina,24,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América Central e Caribe,2,Haiti,16,Santa Catarina,24,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,Holanda,70,Santa Catarina,24,Aérea,1,2024,Novembro,11,13,2026-01-15 01:47:11
América Central e Caribe,2,Honduras,17,Santa Catarina,24,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Hungria,71,Santa Catarina,24,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Ásia,5,Índia,44,Santa Catarina,24,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Irlanda,72,Santa Catarina,24,Aérea,1,2024,Novembro,11,7,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Santa Catarina,24,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Ásia,5,Israel,47,Santa Catarina,24,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,Itália,73,Santa Catarina,24,Aérea,1,2024,Novembro,11,68,2026-01-15 01:47:11
Ásia,5,Japão,48,Santa Catarina,24,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Europa,6,Lituânia,75,Santa Catarina,24,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Europa,6,Luxemburgo,76,Santa Catarina,24,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
África,1,Marrocos,6,Santa Catarina,24,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
América do Norte,3,México,25,Santa Catarina,24,Aérea,1,2024,Novembro,11,32,2026-01-15 01:47:11
América Central e Caribe,2,Nicarágua,18,Santa Catarina,24,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Noruega,77,Santa Catarina,24,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,Santa Catarina,24,Aérea,1,2024,Novembro,11,10,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Santa Catarina,24,Aérea,1,2024,Novembro,11,28,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Santa Catarina,24,Aérea,1,2024,Novembro,11,35,2026-01-15 01:47:11
América do Sul,4,Peru,34,Santa Catarina,24,Aérea,1,2024,Novembro,11,204,2026-01-15 01:47:11
Europa,6,Polônia,78,Santa Catarina,24,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Europa,6,Portugal,79,Santa Catarina,24,Aérea,1,2024,Novembro,11,266,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Santa Catarina,24,Aérea,1,2024,Novembro,11,47,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,Santa Catarina,24,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
América Central e Caribe,2,República Dominicana,20,Santa Catarina,24,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Europa,6,República Tcheca,81,Santa Catarina,24,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Romênia,82,Santa Catarina,24,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
Europa,6,Rússia,83,Santa Catarina,24,Aérea,1,2024,Novembro,11,22,2026-01-15 01:47:11
Europa,6,Suécia,85,Santa Catarina,24,Aérea,1,2024,Novembro,11,9,2026-01-15 01:47:11
Europa,6,Suíça,86,Santa Catarina,24,Aérea,1,2024,Novembro,11,15,2026-01-15 01:47:11
Ásia,5,Tailândia,54,Santa Catarina,24,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América Central e Caribe,2,Trinidad e Tobago,21,Santa Catarina,24,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Turquia,87,Santa Catarina,24,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Santa Catarina,24,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Santa Catarina,24,Aérea,1,2024,Novembro,11,34,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Santa Catarina,24,Aérea,1,2024,Novembro,11,34,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Santa Catarina,24,Aérea,1,2024,Novembro,11,15,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Santa Catarina,24,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,Itália,73,Santa Catarina,24,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Suíça,86,Santa Catarina,24,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Alemanha,57,São Paulo,25,Aérea,1,2024,Novembro,11,55,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,São Paulo,25,Aérea,1,2024,Novembro,11,114,2026-01-15 01:47:11
Oceania,7,Austrália,90,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Áustria,58,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Bélgica,59,São Paulo,25,Aérea,1,2024,Novembro,11,14,2026-01-15 01:47:11
África,1,Cabo Verde,3,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
América do Norte,3,Canadá,23,São Paulo,25,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América do Sul,4,Chile,28,São Paulo,25,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
Ásia,5,China,40,São Paulo,25,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Ásia,5,"China, Hong Kong",41,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Dinamarca,62,São Paulo,25,Aérea,1,2024,Novembro,11,10,2026-01-15 01:47:11
América Central e Caribe,2,El Salvador,14,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América do Sul,4,Equador,30,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Eslováquia,63,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Espanha,65,São Paulo,25,Aérea,1,2024,Novembro,11,32,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,São Paulo,25,Aérea,1,2024,Novembro,11,686,2026-01-15 01:47:11
Ásia,5,Filipinas,43,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Finlândia,67,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,França,68,São Paulo,25,Aérea,1,2024,Novembro,11,652,2026-01-15 01:47:11
América Central e Caribe,2,Guatemala,15,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
América Central e Caribe,2,Haiti,16,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Holanda,70,São Paulo,25,Aérea,1,2024,Novembro,11,12,2026-01-15 01:47:11
Ásia,5,Índia,44,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Ásia,5,Indonésia,45,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,São Paulo,25,Aérea,1,2024,Novembro,11,14,2026-01-15 01:47:11
Ásia,5,Israel,47,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Itália,73,São Paulo,25,Aérea,1,2024,Novembro,11,29,2026-01-15 01:47:11
Europa,6,Lituânia,75,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Luxemburgo,76,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
África,1,Marrocos,6,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
América do Norte,3,México,25,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
Europa,6,Noruega,77,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,São Paulo,25,Aérea,1,2024,Novembro,11,27,2026-01-15 01:47:11
América do Sul,4,Peru,34,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,Polônia,78,São Paulo,25,Aérea,1,2024,Novembro,11,6,2026-01-15 01:47:11
Europa,6,Portugal,79,São Paulo,25,Aérea,1,2024,Novembro,11,3283,2026-01-15 01:47:11
Europa,6,Reino Unido,80,São Paulo,25,Aérea,1,2024,Novembro,11,38,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
Europa,6,República Tcheca,81,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Romênia,82,São Paulo,25,Aérea,1,2024,Novembro,11,7,2026-01-15 01:47:11
Europa,6,Rússia,83,São Paulo,25,Aérea,1,2024,Novembro,11,14,2026-01-15 01:47:11
Europa,6,Sérvia,84,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Suíça,86,São Paulo,25,Aérea,1,2024,Novembro,11,10,2026-01-15 01:47:11
Ásia,5,Taiwan,55,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
África,1,Tunísia,10,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Turquia,87,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Europa,6,Ucrânia,88,São Paulo,25,Aérea,1,2024,Novembro,11,6,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
África,1,África do Sul,1,São Paulo,25,Aérea,1,2024,Novembro,11,1166,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,22,2026-01-15 01:47:11
Europa,6,Alemanha,57,São Paulo,25,Aérea,1,2024,Novembro,11,8491,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
África,1,Angola,2,São Paulo,25,Aérea,1,2024,Novembro,11,1115,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Ásia,5,Arábia Saudita,38,São Paulo,25,Aérea,1,2024,Novembro,11,108,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,24,2026-01-15 01:47:11
América do Sul,4,Argentina,26,São Paulo,25,Aérea,1,2024,Novembro,11,20006,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,110,2026-01-15 01:47:11
Oceania,7,Austrália,90,São Paulo,25,Aérea,1,2024,Novembro,11,2443,2026-01-15 01:47:11
Europa,6,Áustria,58,São Paulo,25,Aérea,1,2024,Novembro,11,628,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,19,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,12,2026-01-15 01:47:11
Ásia,5,Bangladesh,39,São Paulo,25,Aérea,1,2024,Novembro,11,70,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,11,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
Europa,6,Bélgica,59,São Paulo,25,Aérea,1,2024,Novembro,11,1513,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,9,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,57,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,61,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,São Paulo,25,Aérea,1,2024,Novembro,11,4982,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,18,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,11,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Bulgária,60,São Paulo,25,Aérea,1,2024,Novembro,11,128,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
África,1,Cabo Verde,3,São Paulo,25,Aérea,1,2024,Novembro,11,31,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,70,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
América do Norte,3,Canadá,23,São Paulo,25,Aérea,1,2024,Novembro,11,7224,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,125,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,215,2026-01-15 01:47:11
América do Sul,4,Chile,28,São Paulo,25,Aérea,1,2024,Novembro,11,12725,2026-01-15 01:47:11
Ásia,5,China,40,São Paulo,25,Aérea,1,2024,Novembro,11,6267,2026-01-15 01:47:11
Ásia,5,"China, Hong Kong",41,São Paulo,25,Aérea,1,2024,Novembro,11,137,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,27,2026-01-15 01:47:11
Ásia,5,Cingapura,42,São Paulo,25,Aérea,1,2024,Novembro,11,290,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,São Paulo,25,Aérea,1,2024,Novembro,11,6173,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,83,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,15,2026-01-15 01:47:11
América Central e Caribe,2,Costa Rica,12,São Paulo,25,Aérea,1,2024,Novembro,11,948,2026-01-15 01:47:11
Europa,6,Croácia,61,São Paulo,25,Aérea,1,2024,Novembro,11,94,2026-01-15 01:47:11
América Central e Caribe,2,Cuba,13,São Paulo,25,Aérea,1,2024,Novembro,11,171,2026-01-15 01:47:11
Europa,6,Dinamarca,62,São Paulo,25,Aérea,1,2024,Novembro,11,853,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,9,2026-01-15 01:47:11
África,1,Egito,4,São Paulo,25,Aérea,1,2024,Novembro,11,117,2026-01-15 01:47:11
América Central e Caribe,2,El Salvador,14,São Paulo,25,Aérea,1,2024,Novembro,11,230,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,333,2026-01-15 01:47:11
América do Sul,4,Equador,30,São Paulo,25,Aérea,1,2024,Novembro,11,1607,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Europa,6,Eslováquia,63,São Paulo,25,Aérea,1,2024,Novembro,11,93,2026-01-15 01:47:11
Europa,6,Eslovênia,64,São Paulo,25,Aérea,1,2024,Novembro,11,95,2026-01-15 01:47:11
Europa,6,Espanha,65,São Paulo,25,Aérea,1,2024,Novembro,11,7137,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,São Paulo,25,Aérea,1,2024,Novembro,11,35695,2026-01-15 01:47:11
Europa,6,Estônia,66,São Paulo,25,Aérea,1,2024,Novembro,11,60,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,96,2026-01-15 01:47:11
Oceania,7,Outros países da Oceania,92,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Ásia,5,Filipinas,43,São Paulo,25,Aérea,1,2024,Novembro,11,298,2026-01-15 01:47:11
Europa,6,Finlândia,67,São Paulo,25,Aérea,1,2024,Novembro,11,408,2026-01-15 01:47:11
Europa,6,França,68,São Paulo,25,Aérea,1,2024,Novembro,11,5249,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,7,2026-01-15 01:47:11
África,1,Gana,5,São Paulo,25,Aérea,1,2024,Novembro,11,56,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,28,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Europa,6,Grécia,69,São Paulo,25,Aérea,1,2024,Novembro,11,309,2026-01-15 01:47:11
América Central e Caribe,2,Guatemala,15,São Paulo,25,Aérea,1,2024,Novembro,11,331,2026-01-15 01:47:11
América do Sul,4,Guiana,31,São Paulo,25,Aérea,1,2024,Novembro,11,23,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,29,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,9,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,33,2026-01-15 01:47:11
América Central e Caribe,2,Haiti,16,São Paulo,25,Aérea,1,2024,Novembro,11,55,2026-01-15 01:47:11
Europa,6,Holanda,70,São Paulo,25,Aérea,1,2024,Novembro,11,1840,2026-01-15 01:47:11
América Central e Caribe,2,Honduras,17,São Paulo,25,Aérea,1,2024,Novembro,11,237,2026-01-15 01:47:11
Europa,6,Hungria,71,São Paulo,25,Aérea,1,2024,Novembro,11,374,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
Ásia,5,Índia,44,São Paulo,25,Aérea,1,2024,Novembro,11,963,2026-01-15 01:47:11
Ásia,5,Indonésia,45,São Paulo,25,Aérea,1,2024,Novembro,11,714,2026-01-15 01:47:11
Ásia,5,Irã,46,São Paulo,25,Aérea,1,2024,Novembro,11,233,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,34,2026-01-15 01:47:11
Europa,6,Irlanda,72,São Paulo,25,Aérea,1,2024,Novembro,11,1905,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,9,2026-01-15 01:47:11
Ásia,5,Israel,47,São Paulo,25,Aérea,1,2024,Novembro,11,794,2026-01-15 01:47:11
Europa,6,Itália,73,São Paulo,25,Aérea,1,2024,Novembro,11,6854,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,São Paulo,25,Aérea,1,2024,Novembro,11,43,2026-01-15 01:47:11
Ásia,5,Japão,48,São Paulo,25,Aérea,1,2024,Novembro,11,3455,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,47,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,14,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Letônia,74,São Paulo,25,Aérea,1,2024,Novembro,11,115,2026-01-15 01:47:11
Ásia,5,Líbano,49,São Paulo,25,Aérea,1,2024,Novembro,11,253,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,25,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
Europa,6,Lituânia,75,São Paulo,25,Aérea,1,2024,Novembro,11,128,2026-01-15 01:47:11
Europa,6,Luxemburgo,76,São Paulo,25,Aérea,1,2024,Novembro,11,66,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,15,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,6,2026-01-15 01:47:11
Ásia,5,Malásia,50,São Paulo,25,Aérea,1,2024,Novembro,11,165,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,16,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,18,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,58,2026-01-15 01:47:11
África,1,Marrocos,6,São Paulo,25,Aérea,1,2024,Novembro,11,237,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,14,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,19,2026-01-15 01:47:11
América do Norte,3,México,25,São Paulo,25,Aérea,1,2024,Novembro,11,6577,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
África,1,Moçambique,7,São Paulo,25,Aérea,1,2024,Novembro,11,702,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,5,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,4,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,10,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,São Paulo,25,Aérea,1,2024,Novembro,11,8,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,37,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,36,2026-01-15 01:47:11
América Central e Caribe,2,Nicarágua,18,São Paulo,25,Aérea,1,2024,Novembro,11,155,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,2,2026-01-15 01:47:11
África,1,Nigéria,8,São Paulo,25,Aérea,1,2024,Novembro,11,206,2026-01-15 01:47:11
Europa,6,Noruega,77,São Paulo,25,Aérea,1,2024,Novembro,11,427,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,São Paulo,25,Aérea,1,2024,Novembro,11,872,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,15,2026-01-15 01:47:11
Continente não especificado,8,Países não especificados,93,São Paulo,25,Aérea,1,2024,Novembro,11,3,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,24,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,São Paulo,25,Aérea,1,2024,Novembro,11,514,2026-01-15 01:47:11
Ásia,5,Paquistão,51,São Paulo,25,Aérea,1,2024,Novembro,11,69,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,São Paulo,25,Aérea,1,2024,Novembro,11,3684,2026-01-15 01:47:11
América do Sul,4,Peru,34,São Paulo,25,Aérea,1,2024,Novembro,11,6391,2026-01-15 01:47:11
Europa,6,Polônia,78,São Paulo,25,Aérea,1,2024,Novembro,11,906,2026-01-15 01:47:11
Europa,6,Portugal,79,São Paulo,25,Aérea,1,2024,Novembro,11,6389,2026-01-15 01:47:11
África,1,Quênia,9,São Paulo,25,Aérea,1,2024,Novembro,11,107,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,São Paulo,25,Aérea,1,2024,Novembro,11,22,2026-01-15 01:47:11
Europa,6,Reino Unido,80,São Paulo,25,Aérea,1,2024,Novembro,11,6263,2026-01-15 01:47:11
África,1,Outros países da África,11,São Paulo,25,Aérea,1,2024,Novembro,11,1,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,São Paulo,25,Aérea,1,2024,Novembro,11,1371,2026-01-15 01:47:11
